id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
4322,159.000 ₫,-50%,20,45,4.8,267,4,0
4323,100.000 ₫,0,1,1,4.3,1024,5,4
4324,28.000 ₫,0,0,5,3.5,46,1,0
4325,45.000 ₫,0,1,1,4.2,9,1,4
4326,160.000 ₫,0,1,1,4.8,13,1,5
4327,120.000 ₫,0,3,12,4,60,1,3.7
4328,168.000 ₫,-14%,0,2,4,49,3,0
4329,345.450 ₫,-21%,2,6,4.7,952,3,5
4330,117.000 ₫,0,2,2,3.5,34,3,2.5
4331,159.000 ₫,0,6,10,4.4,154,2,4.7
4332,70.070 ₫,0,2,2,4.3,31,1,3
4333,129.000 ₫,0,1,1,4.8,2,1,5
4334,136.000 ₫,0,4,10,3.9,849,1,3.5
4335,192.500 ₫,0,1,2,4.1,24,1,3
4336,81.000 ₫,0,5,24,4.3,1331,3,4.4
4337,75.000 ₫,0,1,2,5,0,1,5
4338,145.000 ₫,-15%,16,34,4.7,11,1,4.9
4339,245.000 ₫,-12%,1,1,4.6,464,4,5
4340,73.000 ₫,0,2,17,3.9,182,1,3
4341,200.000 ₫,-17%,3,4,3.7,65,5,3
4342,149.000 ₫,-42%,105,209,4.2,665,1,4.6
4343,320.000 ₫,-29%,1,1,4.3,255,4,5
4344,301.000 ₫,0,12,32,4.5,25,1,4.3
4345,109.000 ₫,-31%,1,1,4.5,133,1,5
4346,395.560 ₫,-56%,2,2,4.6,464,4,5
4347,81.000 ₫,0,1,7,4.5,2252,6,5
4348,18.000 ₫,-22%,6,53,3.8,414,1,3.7
4349,269.000 ₫,0,7,35,4,11,1,3.9
4350,150.000 ₫,-20%,11,36,3.6,75,3,3.6
4351,115.000 ₫,0,5,10,3.9,565,1,2.6
4352,119.000 ₫,0,2,4,3.3,27,2,1
4353,159.000 ₫,-28%,126,310,4.6,1740,4,4.2
4354,189.000 ₫,0,4,7,4.3,119,1,5
4355,199.000 ₫,0,5,10,4.1,104,2,3.6
4356,299.000 ₫,-50%,36,89,4.3,4812,2,4.4
4357,155.000 ₫,0,1,4,4.1,104,2,4
4358,35.000 ₫,0,1,1,3.5,46,1,4
4359,125.000 ₫,0,19,126,4.1,59,1,4.7
4360,323.000 ₫,-18%,8,15,4.4,285,6,5
4361,299.000 ₫,0,1,5,4.4,405,1,5
4362,189.000 ₫,0,2,2,3.8,63,1,3
4363,199.000 ₫,-50%,7,12,4.6,159,7,4.9
4364,86.000 ₫,0,1,3,4.2,51,1,4
4365,85.000 ₫,0,6,17,4.2,173,3,3.8
4366,105.000 ₫,-50%,9,18,4.1,27,1,4.9
4367,329.000 ₫,-22%,2,3,4.8,267,4,5
4368,97.000 ₫,-20%,4,14,3.8,414,2,2.8
4369,282.450 ₫,-40%,1,3,4.7,952,3,5
4370,279.000 ₫,-19%,1,9,4.5,443,7,5
4371,99.000 ₫,0,244,1588,4.6,351,1,4.6
4372,99.000 ₫,-29%,5,20,4.2,1843,5,4.4
4373,77.000 ₫,-21%,2,4,3.9,49,3,4
4374,420.000 ₫,-17%,2,8,3.7,65,5,4.5
4375,126.000 ₫,0,6,36,4.8,16,1,5
4376,139.000 ₫,0,1,8,3.9,565,1,5
4377,190.000 ₫,0,2,6,4.6,95,1,5
4378,130.000 ₫,-10%,5,15,4.1,40,1,4.2
4379,84.000 ₫,0,4,7,4.3,1331,3,5
4380,365.000 ₫,0,1,1,4.5,620,2,5
4381,180.000 ₫,-49%,20,73,4.5,52,2,4.2
4382,76.000 ₫,0,77,200,4.2,1843,5,4.3
4383,86.000 ₫,0,13,33,4.3,1331,3,3
4384,39.000 ₫,0,1,13,5,4,0,5
4385,75.000 ₫,-50%,30,89,4,75,1,3
4386,378.900 ₫,0,3,3,4.3,42,1,5
4387,149.000 ₫,0,3,2,4.2,74,3,4.3
4388,70.000 ₫,0,1,6,4.2,425,4,5
4389,149.000 ₫,0,1,1,4.4,515,2,2
4390,119.000 ₫,-37%,15,64,3.8,1740,1,3.9
4391,270.000 ₫,0,1,11,4.4,66,2,5
4392,227.000 ₫,-30%,1,4,4.1,130,1,5
4393,39.000 ₫,0,1,15,5,4,0,5
4394,283.000 ₫,-14%,3,11,4.4,285,7,4.7
4395,135.000 ₫,0,5,19,3.2,39,1,4
4396,118.440 ₫,0,9,25,4.7,208,1,4.7
4397,400.000 ₫,0,4,20,4,13,4,4.5
4398,147.000 ₫,-45%,15,44,4.1,1536,2,4.9
4399,139.000 ₫,-30%,79,174,4.4,3584,5,4.6
4400,25.000 ₫,0,6,26,3.5,46,1,3.5
4401,133.000 ₫,-30%,2,7,4.4,48,4,5
4402,73.000 ₫,0,1,2,3.9,182,1,1
4403,116.000 ₫,0,2,11,4.6,17,1,3.5
4404,97.000 ₫,-29%,8,20,4.2,1843,5,4.1
4405,249.000 ₫,-29%,26,74,4.4,284,2,4.4
4406,148.000 ₫,0,43,112,4.9,76,1,4.8
4407,124.000 ₫,0,2,3,4.5,277,1,4
4408,99.000 ₫,0,3,9,4.2,55,1,4.7
4409,115.000 ₫,0,2,11,3.9,565,1,3
4410,109.000 ₫,-64%,3,5,4.5,133,1,5
4411,245.000 ₫,0,1,5,5,4,1,5
4412,430.000 ₫,0,1,1,4.6,3,1,4
4413,57.950 ₫,-5%,6,24,2.9,505,1,3
4414,999.000 ₫,-47%,1,5,4.8,4,9,5
4415,131.000 ₫,0,1,3,4.7,0,3,5
4416,34.000 ₫,0,6,74,4.4,273,0,4
4417,55.000 ₫,-30%,13,35,4.1,130,1,4
4418,145.000 ₫,0,11,34,3.9,849,1,3.7
4419,11.000 ₫,0,10,91,3.5,1536,2,4
4420,256.000 ₫,0,2,31,3.9,849,1,3.2
4421,185.000 ₫,0,11,7,4,122,1,5
4422,99.000 ₫,0,4,6,4.7,2662,5,4.8
4423,149.000 ₫,-31%,32,90,4.7,802,1,4.8
4424,56.000 ₫,-43%,4,12,4.5,5222,7,4.8
4425,65.000 ₫,0,0,0,3.6,23,2,0
4426,158.000 ₫,-47%,5,20,4.5,2048,6,4.6
4427,930.000 ₫,0,1,2,4.5,162,2,5
4428,390.000 ₫,0,1,1,4.7,13,1,4
4429,82.000 ₫,0,8,74,3.9,565,1,3.8
4430,139.000 ₫,-25%,1,2,4.2,114,3,5
4431,159.000 ₫,0,40,127,4.4,292,4,4.6
4432,418.950 ₫,-12%,1,2,4.7,952,3,5
4433,307.000 ₫,-12%,3,3,4.6,464,4,5
4434,125.000 ₫,-31%,1,1,4.5,1,2,5
4435,75.000 ₫,0,3,48,4.6,45,1,4.7
4436,159.000 ₫,0,55,143,4.2,828,1,4.1
4437,350.000 ₫,-17%,11,27,3.7,194,2,3.7
4438,145.000 ₫,0,12,63,3.9,849,1,4.3
4439,78.496 ₫,0,4,68,4,214,1,4.8
4440,110.000 ₫,0,1,5,5,4,1,5
4441,204.000 ₫,-21%,11,47,4.3,530,5,4.9
4442,100.000 ₫,-11%,3,12,4.2,840,5,4.3
4443,165.000 ₫,-20%,5,19,3.8,414,2,2.6
4444,179.000 ₫,-40%,3,3,4.6,1843,4,4.7
4445,87.000 ₫,0,1,9,3.9,849,1,5
4446,255.000 ₫,0,21,36,4.7,2662,5,4.8
4447,169.000 ₫,-10%,2,11,4.1,40,1,3
4448,125.000 ₫,-20%,12,29,4.1,295,2,4.2
4449,559.000 ₫,0,1,1,4,14,1,2
4450,690.000 ₫,0,4,8,4.6,43,1,5
4451,139.000 ₫,-25%,2,3,4.2,114,3,4.5
4452,120.000 ₫,0,16,36,4.3,46,1,4
4453,188.000 ₫,0,22,65,3.9,565,1,3.5
4454,129.000 ₫,-26%,1,2,4,54,3,5
4455,40.000 ₫,-20%,10,21,4.6,2252,0,4.7
4456,119.000 ₫,-40%,12,39,3.8,189,4,4.4
4457,69.000 ₫,0,0,0,3.6,23,2,0
4458,45.000 ₫,-21%,4,11,4,279,2,4.8
4459,189.000 ₫,0,2,10,4,11,1,5
4460,80.000 ₫,0,15,33,4.5,2252,6,4.3
4461,155.000 ₫,-17%,8,38,4.8,462,4,4.9
4462,499.500 ₫,-50%,0,1,4.4,324,1,0
4463,59.000 ₫,-25%,12,76,4.4,242,3,4.8
4464,260.000 ₫,0,12,47,4.3,32,1,4.8
4465,211.000 ₫,-13%,3,21,4.8,405,9,5
4466,199.000 ₫,0,21,56,4.5,546,1,0
4467,279.000 ₫,-13%,1,15,4.3,96,3,0
4468,135.000 ₫,-27%,11,38,4.2,479,2,4.8
4469,155.000 ₫,-38%,45,215,4.8,462,4,0
4470,398.000 ₫,-31%,11,83,4.8,24,4,4.9
4471,115.000 ₫,0,2,12,4.8,10,2,5
4472,95.000 ₫,0,52,254,4.6,2355,10,4.8
4473,241.000 ₫,-22%,47,217,4.9,10649,2,4.9
4474,92.000 ₫,-39%,181,758,4.7,1126,5,4.7
4475,17.000 ₫,0,33,264,4.2,479,1,0
4476,247.000 ₫,-11%,13,56,4.6,38,4,4.7
4477,179.000 ₫,-33%,70,228,4.8,3379,5,4.9
4478,759.000 ₫,-50%,10,39,4.7,1228,1,5
4479,89.000 ₫,-14%,10,37,4.7,1331,3,4.9
4480,169.000 ₫,-20%,21,58,4.6,409,3,5
4481,135.999 ₫,0,29,108,4.1,165,1,4.3
4482,1.269.000 ₫,0,81,270,4.9,10649,3,4.9
4483,249.000 ₫,0,38,118,4.4,1536,3,4.6
4484,185.000 ₫,0,11,87,4.7,124,3,4.7
4485,210.000 ₫,0,0,4,4.8,10,2,0
4486,49.000 ₫,0,47,310,4.6,2355,10,4.6
4487,78.000 ₫,0,111,870,4.7,163,2,4.6
4488,129.000 ₫,-50%,196,655,4.6,3276,4,4.6
4489,187.500 ₫,-25%,68,305,4.8,7270,4,4.8
4490,289.000 ₫,-20%,0,1,4.3,786,1,0
4491,549.000 ₫,-21%,1,2,4.4,324,1,5
4492,72.000 ₫,-19%,7,53,4.4,406,2,4.4
4493,125.000 ₫,-54%,87,343,4.7,1945,5,4.8
4494,37.700 ₫,-29%,251,992,4.5,3379,8,4.7
4495,499.000 ₫,-5%,7,22,4.8,24,4,4.4
4496,229.000 ₫,-41%,3,17,4.4,242,3,3.7
4497,90.000 ₫,-45%,55,560,4.7,83,1,4.8
4498,45.000 ₫,-50%,40,234,4.6,1024,1,4.6
4499,86.000 ₫,-35%,261,1853,4.5,3379,9,4.8
4500,58.000 ₫,0,0,2,4.2,479,2,0
4501,286.000 ₫,-4%,6,33,4.3,96,3,4
4502,160.000 ₫,0,49,0,0,0,3,4.9
4503,4.000 ₫,-20%,6,62,4.5,167,1,4.3
4504,139.000 ₫,-7%,152,711,4.5,3379,9,4.4
4505,99.000 ₫,-36%,192,805,4.5,3379,9,4.5
4506,690.900 ₫,-6%,4,12,4.9,102,2,5
4507,125.000 ₫,-44%,27,124,4.7,1945,5,5
4508,29.900 ₫,0,5,19,4.4,95,0,3.8
4509,105.000 ₫,0,24,77,4.6,382,1,4.7
4510,169.150 ₫,-15%,15,42,4.4,498,1,4.4
4511,59.000 ₫,-14%,61,295,4.7,163,2,4.8
4512,125.000 ₫,-31%,196,841,4.5,901,6,4.3
4513,45.000 ₫,-31%,17,53,4.5,3584,7,4.8
4514,124.000 ₫,-34%,12,50,4.4,1945,2,4.8
4515,95.000 ₫,-10%,79,327,4.3,786,1,4.7
4516,130.999 ₫,0,26,84,4.1,165,1,4.6
4517,169.000 ₫,-32%,22,100,4.8,462,4,4.8
4518,78.000 ₫,0,184,785,4.7,163,2,4.8
4519,125.000 ₫,-44%,15,139,4.7,1945,5,0
4520,35.000 ₫,-42%,406,1521,4.7,83,0,4.8
4521,165.000 ₫,-21%,66,234,4.5,3584,7,0
4522,299.000 ₫,-25%,154,557,4.5,1331,2,4.7
4523,135.000 ₫,-43%,20,103,4.7,1945,5,4.6
4524,86.000 ₫,-41%,35,125,4.7,1945,5,0
4525,69.000 ₫,-21%,11,66,4.6,409,3,4.8
4526,179.000 ₫,-10%,27,82,4.8,3379,5,4.9
4527,109.000 ₫,-12%,84,385,4.7,1331,3,4.8
4528,29.000 ₫,0,118,475,4.6,2355,9,4.7
4529,491.000 ₫,-22%,30,144,4.9,10649,2,4.9
4530,110.000 ₫,0,18,57,4.4,820,3,4.4
4531,138.000 ₫,0,32,168,4.6,2355,10,4.2
4532,275.000 ₫,0,7,41,4.5,6,1,4.9
4533,348.000 ₫,-37%,0,2,4.2,479,2,0
4534,259.000 ₫,-50%,4,21,4.6,3276,4,3.3
4535,95.000 ₫,0,7,39,4.6,5,2,4.4
4536,99.000 ₫,0,0,6,4.2,479,2,0
4537,55.000 ₫,0,31,177,4.7,221,3,4.4
4538,199.000 ₫,0,18,68,4.7,12390,2,4.8
4539,86.000 ₫,-13%,16,71,4.6,220,1,4.8
4540,178.000 ₫,0,59,189,4.5,12,1,4.6
4541,119.000 ₫,-20%,3,15,4.9,750,3,4.1
4542,799.000 ₫,0,4,14,4,10649,1,5
4543,151.000 ₫,-40%,37,997,4.5,18,1,4
4544,102.000 ₫,-49%,3,14,4.6,1024,2,4.9
4545,339.000 ₫,-34%,57,203,4.7,1228,1,0
4546,114.000 ₫,-6%,30,108,4.6,757,2,4.1
4547,79.000 ₫,-28%,21,57,4.7,1945,5,4.8
4548,279.000 ₫,-30%,17,84,4.8,462,4,4.6
4549,239.000 ₫,-20%,7,31,4.8,141,2,0
4550,279.000 ₫,-10%,2,12,4.8,326,2,0
4551,48.000 ₫,-40%,14,43,4.3,96,3,4.2
4552,245.000 ₫,0,16,113,4.6,81,1,4.5
4553,289.000 ₫,-19%,3,15,4.8,3379,5,5
4554,95.000 ₫,0,11,37,4.1,1433,4,4.5
4555,40.000 ₫,-33%,121,416,4.7,83,0,4.8
4556,166.800 ₫,-44%,13,131,4.8,462,4,0
4557,139.000 ₫,-40%,14,107,0,0,0,4.6
4558,35.000 ₫,0,6,16,4.4,53,0,4.7
4559,49.900 ₫,0,3,21,4,6,1,3.7
4560,94.000 ₫,-25%,0,13,4.2,479,2,0
4561,265.000 ₫,0,22,93,4.5,481,3,0
4562,135.000 ₫,0,14,49,4.4,328,1,4.8
4563,41.000 ₫,-41%,18,92,4.5,901,5,4.7
4564,144.000 ₫,-23%,0,0,4.2,479,2,0
4565,78.000 ₫,0,7,52,5,10,2,5
4566,351.500 ₫,-5%,150,943,4.7,143,4,4.8
4567,28.000 ₫,0,4,66,4.5,57,3,0
4568,299.000 ₫,-25%,23,70,4.6,409,3,4
4569,89.000 ₫,0,4,49,4.5,87,3,3
4570,440.000 ₫,0,119,996,4.8,129433,4,4.7
4571,252.200 ₫,-3%,32,107,4.6,108,2,4.6
4572,88.000 ₫,-45%,27,127,4.7,83,1,4.9
4573,180.000 ₫,-20%,20,97,4.6,409,3,4.9
4574,309.000 ₫,-14%,13,46,4.8,405,9,4.2
4575,86.000 ₫,-43%,481,1979,4.5,901,6,4.8
4576,248.000 ₫,-16%,6,55,4.3,96,4,4.7
4577,153.260 ₫,-3%,43,155,4.6,108,2,4.5
4578,150.000 ₫,-40%,6,10,4.9,5,1,4.8
4579,88.000 ₫,-48%,6,50,4.7,1945,5,4.8
4580,34.000 ₫,-31%,63,226,4.7,1331,2,4.8
4581,90.000 ₫,0,32,368,4.6,77,1,4.8
4582,338.000 ₫,0,40,411,4.4,238,1,0
4583,359.000 ₫,-22%,10,96,4.8,462,4,4.9
4584,459.000 ₫,0,12,43,4.1,1433,4,3.7
4585,172.500 ₫,-25%,4,23,4.8,7270,4,4.5
4586,387.000 ₫,0,4,20,5,10,2,0
4587,348.750 ₫,-25%,22,65,4.8,7270,4,4.8
4588,216.000 ₫,-10%,33,145,4.4,595,1,4.6
4589,39.900 ₫,-37%,167,791,4.5,3379,8,4.5
4590,94.000 ₫,-14%,19,88,4.7,1331,3,4.8
4591,38.000 ₫,0,0,21,3.5,21,0,0
4592,49.000 ₫,0,0,0,0,0,1,0
4593,40.000 ₫,0,6,46,4.7,297,0,3.3
4594,275.000 ₫,-19%,32,126,4.8,3379,5,4.8
4595,240.000 ₫,-25%,6,18,4.8,7270,4,4.5
4596,195.000 ₫,0,7,26,4,268,4,0
4597,118.000 ₫,-11%,222,724,4.7,1331,3,4.7
4598,199.000 ₫,0,34,179,4.5,481,3,4.1
4599,250.000 ₫,0,39,106,4.9,137,1,4.9
4600,379.000 ₫,-22%,11,26,4.8,3379,5,4.8
4601,80.500 ₫,-20%,4,12,4.3,150,1,0
4602,246.000 ₫,-28%,90,1137,4,750,3,4.1
4603,29.999 ₫,0,0,5,4.1,88,0,0
4604,45.000 ₫,0,4,9,5,0,1,5
4605,209.000 ₫,-22%,49,138,4.8,3379,5,4.9
4606,1.296.000 ₫,0,3,13,4.9,204,4,5
4607,5.900 ₫,0,3,0,0,0,0,0
4608,545.000 ₫,-3%,16,50,4.7,1331,3,4.9
4609,155.000 ₫,-22%,0,1,4.2,479,2,0
4610,208.000 ₫,-20%,6,14,4.7,187,5,4.5
4611,157.999 ₫,0,2,9,4.1,88,1,5
4612,355.000 ₫,-35%,8,71,4.8,462,4,5
4613,92.000 ₫,0,0,0,4.2,2867,2,0
4614,56.250 ₫,-25%,39,222,4.8,7270,4,4.9
4615,36.800 ₫,0,5,42,4.3,2457,5,0
4616,309.000 ₫,0,150,441,4.9,10649,2,4.8
4617,189.000 ₫,0,6,137,4.6,14,1,4.8
4618,269.000 ₫,-25%,26,83,4.8,3379,5,4.8
4619,278.000 ₫,0,31,144,4.3,501,1,4.1
4620,349.000 ₫,0,5,32,4.7,12390,2,0
4621,17.000 ₫,0,15,122,4.2,479,1,5
4622,420.000 ₫,0,3,20,4.4,78,3,4.3
4623,545.000 ₫,-9%,5,49,4.7,4,3,4.6
4624,115.800 ₫,-20%,4,17,4.4,273,1,0
4625,525.000 ₫,0,79,231,4.7,1331,3,0
4626,173.880 ₫,-8%,65,427,4.7,143,4,4.8
4627,130.000 ₫,0,0,0,4.3,127,1,0
4628,495.000 ₫,-3%,27,137,4.7,1331,3,0
4629,279.000 ₫,-17%,7,48,4.8,141,2,0
4630,117.000 ₫,-41%,0,0,4.2,479,2,0
4631,280.000 ₫,0,12,60,4.8,10,2,4.8
4632,104.000 ₫,-20%,27,407,4.3,786,1,0
4633,119.000 ₫,-39%,93,308,4.5,3379,9,4.8
4634,467.000 ₫,-22%,14,54,4.9,10649,2,4.9
4635,145.000 ₫,-42%,23,127,4.7,1945,5,0
4636,60.000 ₫,0,19,54,4.4,2969,2,4.6
4637,135.000 ₫,-10%,21,70,4.7,1331,3,4.8
4638,319.000 ₫,-29%,22,125,4.8,462,4,4.9
4639,779.000 ₫,0,36,101,4.8,106,1,0
4640,144.000 ₫,-20%,13,51,4.7,45,3,5
4641,11.000 ₫,0,58,2728,4.6,40,0,0
4642,20.000 ₫,0,65,723,4,750,2,4.8
4643,178.000 ₫,-8%,152,500,4.7,1331,3,4.8
4644,229.000 ₫,-11%,59,239,4.8,405,9,4.8
4645,75.000 ₫,-46%,55,322,4.7,83,1,0
4646,211.000 ₫,-13%,15,71,4.8,405,9,4.7
4647,169.000 ₫,0,35,91,4.5,17,1,4.5
4648,8.000 ₫,0,13,156,4.2,479,1,5
4649,85.000 ₫,-26%,234,907,4.5,3584,7,4.5
4650,38.600 ₫,0,44,266,4.2,793,1,0
4651,219.000 ₫,0,10,34,4.7,12390,2,4.9
4652,79.000 ₫,-46%,9,59,4.7,1945,5,4.8
4653,79.000 ₫,-16%,49,149,4.7,1331,3,0
4654,329.000 ₫,-6%,37,190,4.8,405,9,4.7
4655,379.000 ₫,-7%,30,107,4.3,96,3,4.3
4656,95.500 ₫,0,0,1,4.7,932,1,0
4657,86.000 ₫,-13%,213,1332,4.6,220,1,4.6
4658,68.980 ₫,0,13,26,4.3,357,1,3.4
4659,168.000 ₫,0,5,17,4.6,10,1,4.8
4660,125.000 ₫,-31%,10,74,4.7,471,4,4.7
4661,45.000 ₫,-32%,216,23,4.8,7270,4,4.3
4662,214.200 ₫,0,3,10,4.9,204,3,3.7
4663,170.000 ₫,-30%,2,22,4.7,12390,2,5
4664,79.000 ₫,-20%,3,137,4.7,1331,3,4.6
4665,279.000 ₫,-16%,44,84,4.5,1331,2,4.9
4666,65.000 ₫,-19%,18,693,4.7,1331,3,0
4667,700.000 ₫,0,19,69,4.8,719,1,5
4668,115.000 ₫,-23%,0,1,4.8,52,1,0
4669,160.000 ₫,0,12,47,4.3,32,1,4.6
4670,10.000 ₫,0,2,17,4.7,297,0,5
4671,175.000 ₫,-8%,26,73,4.7,1331,4,4.9
4672,65.000 ₫,0,46,263,4.8,129433,3,5
4673,48.800 ₫,0,3,11,4.5,546,1,4.8
4674,88.000 ₫,-20%,0,0,4.8,52,1,0
4675,219.000 ₫,0,6,29,4.1,6,1,3.2
4676,85.400 ₫,0,4,8,4.9,204,4,5
4677,1.688.240 ₫,-6%,3,18,4.6,68,5,5
4678,385.000 ₫,-45%,4,40,4.7,40,1,4.3
4679,99.000 ₫,-29%,5,19,4.1,336,2,4.8
4680,39.000 ₫,0,22,93,4.7,1331,2,4.8
4681,209.000 ₫,-9%,11,26,4.4,15,1,4.5
4682,26.000 ₫,-37%,415,1571,4.7,1331,2,5
4683,269.000 ₫,-25%,23,74,4.8,3379,5,4.8
4684,250.000 ₫,-50%,13,38,4.6,314,4,4.8
4685,123.000 ₫,-20%,10,119,4.3,150,1,4.3
4686,499.000 ₫,0,13,31,4.7,95,4,5
4687,1.182.440 ₫,-18%,2,11,4.9,204,5,0
4688,269.000 ₫,-23%,8,38,4.8,462,4,4.6
4689,45.000 ₫,-25%,5,25,4.7,1331,3,4.8
4690,52.000 ₫,0,10,25,4.2,0,1,0
4691,70.000 ₫,0,0,0,0,440,2,0
4692,66.000 ₫,0,0,0,4.2,479,2,5
4693,119.000 ₫,-20%,2,2,5,9,1,4.1
4694,115.000 ₫,-23%,1,7,4.8,52,1,4
4695,338.000 ₫,-4%,12,39,4.7,1331,3,4.8
4696,269.000 ₫,-25%,3,25,4.8,462,4,0
4697,265.000 ₫,-5%,101,306,4.7,1331,3,4.8
4698,379.000 ₫,0,4,10,3.9,30,6,4
4699,105.000 ₫,-17%,2,31,0,0,0,4
4700,6.800 ₫,0,5,36,4.8,3379,5,4.7
4701,117.000 ₫,-22%,63,277,4.5,3584,7,4.6
4702,65.000 ₫,0,39,0,0,0,4,4.6
4703,55.000 ₫,0,7,71,4.7,297,1,4.4
4704,163.000 ₫,0,0,7,3.9,1,1,0
4705,75.000 ₫,-17%,8,30,4.7,1331,3,4.9
4706,532.000 ₫,-3%,7,21,4.2,304,4,4.5
4707,54.000 ₫,-23%,22,69,4.2,3686,8,0
4708,99.000 ₫,0,3,22,3.7,260,1,3.3
4709,199.000 ₫,0,8,35,4.4,820,3,4.1
4710,169.000 ₫,-21%,8,22,4.8,462,4,4.7
4711,207.500 ₫,-50%,28,63,4.6,372,9,5
4712,90.000 ₫,-43%,31,143,4.7,83,1,4.5
4713,29.000 ₫,0,2,13,4.7,12390,1,4.5
4714,198.000 ₫,0,148,453,4.5,1331,2,4.8
4715,78.000 ₫,-34%,8,17,4.4,126,2,3.9
4716,34.000 ₫,-31%,15,58,4.7,1331,3,5
4717,279.000 ₫,-24%,8,25,4.8,3379,5,0
4718,245.000 ₫,-6%,8,26,4.7,1331,2,0
4719,58.000 ₫,0,23,226,4.4,238,1,0
4720,115.000 ₫,0,4,18,4.6,103,3,4.3
4721,295.000 ₫,0,26,122,4.6,14,1,4.8
4722,75.000 ₫,0,2,34,4.8,10,2,4.5
4723,59.000 ₫,0,6,22,4.2,11,1,3.2
4724,426.900 ₫,0,0,15,4.3,12,2,0
4725,204.000 ₫,0,45,134,4,326,2,4.5
4726,165.000 ₫,-8%,56,152,4.7,17,1,4.5
4727,119.000 ₫,0,8,34,4.5,1331,3,4.6
4728,39.000 ₫,-35%,32,140,4.2,479,1,4.7
4729,25.000 ₫,0,8,94,4.1,6,1,4.6
4730,129.000 ₫,0,9,81,4.5,45,3,5
4731,92.000 ₫,-20%,2,4,4.7,3584,6,0
4732,130.000 ₫,0,0,0,4.3,127,1,0
4733,185.000 ₫,-3%,29,94,4.4,595,1,4.6
4734,295.000 ₫,-50%,5,12,4.6,372,9,4.8
4735,155.000 ₫,0,8,43,4.8,129433,4,3.1
4736,60.000 ₫,0,11,61,4.5,54,1,4.6
4737,603.000 ₫,-15%,43,161,4.7,12390,2,4.9
4738,180.000 ₫,0,30,105,4.3,32,1,4.2
4739,265.000 ₫,0,145,530,4.5,42,1,0
4740,84.000 ₫,0,64,304,4.6,2355,10,4.7
4741,144.500 ₫,-50%,11,73,3.4,5,1,4.5
4742,369.000 ₫,0,3,10,4.2,15,0,4.7
4743,12.000 ₫,-25%,2,9,4.8,462,4,5
4744,22.000 ₫,0,1,35,4.7,142,0,5
4745,55.000 ₫,-44%,2,21,4.7,1945,5,5
4746,58.410 ₫,-1%,11,65,4.6,70,2,4.9
4747,79.000 ₫,-1%,1,11,4.4,1024,4,5
4748,129.000 ₫,0,5,37,4.8,74,1,4.8
4749,22.000 ₫,0,1,35,4.7,1331,3,4.5
4750,125.000 ₫,-11%,4,21,4.7,142,0,5
4751,78.000 ₫,-16%,34,9,4.2,13,1,5
4752,135.000 ₫,0,2,119,4.7,1331,3,4.4
4753,72.000 ₫,-17%,45,176,4.7,1331,3,0
4754,28.224 ₫,-2%,0,9,4.3,632,2,4.7
4755,550.000 ₫,0,18,105,4.8,129433,4,4.7
4756,120.000 ₫,0,3,14,4.6,23,1,5
4757,249.000 ₫,-31%,52,189,4.7,1331,2,4.8
4758,34.000 ₫,-45%,118,345,4.6,188,2,4.9
4759,590.000 ₫,-34%,4,16,4.7,148,3,3.8
4760,84.885 ₫,0,2,6,4.3,96,3,0
4761,216.000 ₫,-23%,2,4,4.6,2,1,4.7
4762,180.000 ₫,0,90,258,4.6,273,1,2.5
4763,165.000 ₫,-9%,18,61,4.7,1331,3,4.8
4764,99.000 ₫,-34%,31,90,4.6,66,3,4.6
4765,145.500 ₫,-3%,2,2,4.5,462,4,5
4766,155.000 ₫,-26%,4,15,4.8,400,4,5
4767,78.000 ₫,-22%,3,8,4.7,471,4,5
4768,95.000 ₫,-47%,3,6,4.5,215,3,5
4769,99.000 ₫,0,1,16,4.8,3379,5,4.9
4770,123.900 ₫,-23%,11,63,4.6,188,2,4.3
4771,122.000 ₫,-45%,17,66,4.7,1945,5,4.8
4772,25.000 ₫,0,2,18,4.5,57,3,5
4773,99.000 ₫,0,9,34,4.7,12390,2,5
4774,201.000 ₫,-28%,12,62,4.7,471,4,0
4775,165.000 ₫,-25%,16,78,4.8,7270,4,4.9
4776,18.000 ₫,0,8,20,4.5,291,1,4.5
4777,99.000 ₫,-20%,8,24,4.3,150,1,4.1
4778,75.899 ₫,0,2,16,4.3,357,1,4.5
4779,140.000 ₫,-30%,5,37,4.8,166,1,5
4780,42.500 ₫,-50%,8,33,4.5,1638,1,4.6
4781,259.000 ₫,0,37,331,4.5,481,3,4.6
4782,75.000 ₫,-44%,3,37,4.7,3,1,4.5
4783,209.000 ₫,-40%,4,9,4.5,1945,5,5
4784,65.000 ₫,0,2,4,5,81,2,5
4785,559.300 ₫,-6%,2,8,4.9,102,2,5
4786,117.000 ₫,-11%,132,518,4.7,1331,3,4.7
4787,135.000 ₫,0,66,227,4.6,382,1,4.7
4788,369.000 ₫,0,21,52,4.7,12390,2,4.8
4789,145.000 ₫,0,6,44,4.5,93,2,5
4790,251.800 ₫,-26%,58,252,4.6,757,2,4.7
4791,279.000 ₫,-30%,3,4,5,103,3,4.8
4792,295.000 ₫,0,41,208,4.6,51,1,4.8
4793,56.000 ₫,0,28,162,4.5,546,1,5
4794,115.640 ₫,-2%,6,43,4.5,54,1,5
4795,195.000 ₫,-25%,20,115,4.8,7270,4,5
