id,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
473,203.000 ₫,0,28,70,4.6,78,2,4.4
474,45.000 ₫,0,24,157,4.2,5,1,4.2
475,139.000 ₫,-37%,3,15,4.4,3584,5,5.0
476,73.000 ₫,0,5,22,3.9,182,1,4.2
477,114.500 ₫,-62%,5,7,4.1,68,2,4.4
478,80.000 ₫,-19%,7,46,4.7,11161,5,4.9
479,164.000 ₫,0,2,5,4.2,145,1,4.0
480,499.000 ₫,0,105,204,4.4,74,1,4.0
481,79.000 ₫,-47%,14,55,4.2,57,2,4.6
482,577.000 ₫,-51%,13,40,4.7,11673,4,4.7
483,137.000 ₫,0,17,49,3.6,87,1,4.6
484,84.000 ₫,0,5,7,4.3,75,1,4.6
485,99.000 ₫,-41%,23,76,4.6,1740,4,4.3
486,149.000 ₫,-57%,1,3,4.7,31027,4,4.0
487,49.000 ₫,0,24,58,4.0,626,1,4.4
488,170.000 ₫,-30%,16,44,4.1,130,1,3.3
489,78.000 ₫,0,5,19,4.2,213,5,3.6
490,89.000 ₫,0,16,28,3.9,849,1,3.9
491,140.000 ₫,-15%,2,7,4.6,95,1,4.0
492,80.000 ₫,0,29,62,4.8,498,1,4.7
493,150.000 ₫,-12%,1,1,4.5,2252,6,2.0
494,309.000 ₫,-44%,2,8,4.5,308,2,4.0
495,156.000 ₫,-23%,7,9,4.6,2252,1,4.9
496,68.600 ₫,-30%,7,51,4.5,117,1,3.9
497,129.000 ₫,-47%,55,122,4.2,665,1,4.2
498,105.000 ₫,0,7,14,4.3,44,1,4.1
499,178.000 ₫,0,2,2,4.7,2662,5,5.0
500,160.000 ₫,0,19,61,4.4,24,1,4.6
501,477.000 ₫,-53%,16,54,4.7,11673,4,4.8
502,124.000 ₫,0,7,186,4.4,15,2,4.6
503,95.000 ₫,0,18,17,4.2,134,2,4.3
504,169.000 ₫,0,1,1,4.4,0,1,5.0
505,71.000 ₫,-57%,12,103,4.4,292,4,4.5
506,149.000 ₫,0,39,95,4.1,1536,2,5.0
507,249.000 ₫,0,1,1,4.3,56,1,3.8
508,29.000 ₫,0,16,58,4.8,19,0,4.6
509,62.000 ₫,0,146,519,4.7,208,1,4.6
510,149.000 ₫,0,46,248,3.9,565,1,3.5
511,275.000 ₫,-28%,35,65,4.6,1740,4,4.2
512,159.000 ₫,0,2,4,4.4,188,1,4.4
513,690.000 ₫,0,8,43,4.5,7,2,4.8
514,111.000 ₫,0,12,23,4.3,90,3,5.0
515,319.000 ₫,-36%,5,13,4.7,719,5,4.9
516,239.000 ₫,-20%,20,55,4.4,135,1,4.5
517,115.040 ₫,0,121,421,4.7,216,1,4.8
518,282.450 ₫,-40%,6,22,4.7,952,3,4.8
519,129.000 ₫,-20%,2,2,4.2,5,2,5.0
520,84.000 ₫,-29%,21,34,4.5,5222,7,4.9
521,59.500 ₫,-50%,10,35,4.5,194,3,4.7
522,385.000 ₫,0,4,16,4.4,405,1,4.3
523,258.000 ₫,0,1,1,5.0,3,1,5.0
524,315.000 ₫,0,1,3,3.9,741,1,5.0
525,225.000 ₫,-31%,23,43,4.7,245,5,5.0
526,95.000 ₫,-30%,22,67,4.2,1843,5,4.5
527,99.000 ₫,-48%,21,74,4.4,817,1,4.0
528,50.000 ₫,0,1,1,4.5,5222,7,0.0
529,79.000 ₫,0,1,13,4.7,0,3,4.0
530,310.000 ₫,0,11,40,4.1,22,1,4.6
531,49.000 ₫,0,5,15,4.8,19,1,4.5
532,109.000 ₫,0,11,28,3.3,147,2,3.5
533,245.000 ₫,0,13,75,3.8,36,1,4.3
534,89.000 ₫,-36%,2,5,4.3,559,5,3.5
535,229.000 ₫,-40%,22,68,4.6,1843,4,0.0
536,329.000 ₫,0,29,146,4.9,120,1,4.9
537,97.000 ₫,0,0,0,4.3,1024,5,0.0
538,12.500 ₫,-17%,1,16,4.2,70,2,5.0
539,149.000 ₫,0,1,2,4.5,217,7,5.0
540,149.000 ₫,0,2,11,4.7,465,1,5.0
541,100.000 ₫,0,34,70,4.2,1843,5,4.6
542,77.970 ₫,0,30,114,4.6,148,2,4.8
543,105.200 ₫,0,3,3,4.3,42,1,4.7
544,269.000 ₫,0,16,33,4.4,292,4,4.8
545,119.000 ₫,0,30,460,4.1,566,2,3.9
546,200.000 ₫,-52%,6,18,3.8,63,1,2.5
547,164.000 ₫,0,2,5,4.5,2048,4,0.0
548,199.000 ₫,0,1,2,5.0,0,1,5.0
549,213.000 ₫,-40%,39,202,4.7,11161,5,4.9
550,230.000 ₫,-17%,40,117,4.4,211,4,4.5
551,185.000 ₫,-30%,4,10,4.0,279,2,4.8
552,168.000 ₫,-35%,106,287,4.2,665,1,4.1
553,152.900 ₫,0,1,4,4.5,40,1,4.0
554,65.000 ₫,0,3,27,4.4,136,1,5.0
555,95.000 ₫,-30%,30,82,4.2,1843,5,3.8
556,205.000 ₫,0,3,7,5.0,4,1,5.0
557,34.900 ₫,0,20,158,4.4,273,0,4.4
558,95.000 ₫,0,10,26,3.9,565,1,4.1
559,427.000 ₫,-52%,17,53,4.7,255,4,4.0
560,795.000 ₫,0,1,1,4.3,1843,5,4.2
561,78.000 ₫,0,16,41,4.2,11673,4,0.0
562,325.000 ₫,0,1,6,3.9,741,1,4.0
563,131.000 ₫,0,13,40,4.6,2252,1,3.5
564,156.000 ₫,-17%,2,11,4.4,75,1,4.8
565,97.900 ₫,0,30,118,3.5,9,1,3.3
566,190.000 ₫,0,1,11,4.6,115,2,5.0
567,125.000 ₫,-30%,1,1,4.0,279,2,1.0
568,159.000 ₫,0,5,12,4.4,154,2,3.6
569,235.000 ₫,-40%,42,83,4.5,5222,6,0.0
570,19.000 ₫,-37%,11,27,4.7,11673,4,4.9
571,159.000 ₫,-50%,5,33,4.1,130,1,4.0
572,49.000 ₫,-30%,42,182,4.8,414,2,4.1
573,85.000 ₫,-21%,8,15,3.8,6553,7,4.6
574,120.000 ₫,0,6,13,4.5,37,1,5.0
575,51.000 ₫,0,1,1,4.1,89,1,5.0
576,75.000 ₫,0,3,9,4.2,213,5,0.0
577,40.000 ₫,0,24,146,4.4,92,1,4.6
578,75.000 ₫,0,1,1,3.9,8,1,5.0
579,159.000 ₫,-47%,1,3,4.6,1740,4,2.0
580,159.000 ₫,0,209,1574,4.0,122,1,3.8
581,145.000 ₫,-36%,4,4,4.8,25,1,5.0
582,119.400 ₫,0,3,5,4.4,489,5,4.0
583,187.000 ₫,-58%,10,38,4.7,11673,4,0.0
584,199.000 ₫,-5%,22,59,4.0,288,2,4.9
585,75.000 ₫,0,9,54,4.7,952,3,3.9
586,164.500 ₫,-50%,5,8,5.0,17,1,0.0
587,33.250 ₫,-5%,1,2,2.9,504,0,5.0
588,214.200 ₫,0,2,4,3.3,147,2,1.5
589,51.000 ₫,-58%,170,468,4.3,1843,2,4.6
590,89.000 ₫,-43%,1,1,3.8,25,1,5.0
591,104.000 ₫,0,115,365,4.7,952,3,4.7
592,199.000 ₫,-62%,6,25,3.9,388,1,4.1
593,129.000 ₫,-36%,80,635,4.5,5222,7,4.1
594,28.500 ₫,0,7,17,4.4,273,0,4.6
595,239.000 ₫,0,6,12,4.0,26,2,4.7
596,53.000 ₫,-33%,106,359,4.3,1843,2,0.0
597,65.000 ₫,0,7,24,3.8,63,1,4.6
598,152.000 ₫,-13%,186,922,4.6,223,3,4.8
599,89.000 ₫,0,4,13,4.2,1843,5,4.4
600,68.000 ₫,0,83,216,4.3,1024,5,0.0
601,132.090 ₫,-49%,191,666,4.1,130,1,4.4
602,49.000 ₫,-30%,138,363,4.6,78,2,0.0
603,280.000 ₫,0,1,6,4.8,7,1,4.0
604,95.000 ₫,-42%,6,62,4.7,802,1,4.2
605,105.000 ₫,-41%,12,145,3.8,189,4,4.1
606,156.000 ₫,-20%,43,145,3.8,189,4,4.5
607,119.000 ₫,-34%,43,20,4.5,443,7,4.2
608,60.000 ₫,-13%,59,260,4.6,223,3,4.5
609,179.000 ₫,-50%,4,9,4.3,4812,2,3.8
610,270.000 ₫,0,3,11,4.7,719,5,5.0
611,219.000 ₫,-15%,3,3,4.7,5,1,5.0
612,109.000 ₫,0,3,7,4.5,99,1,4.7
613,72.600 ₫,0,1,2,4.4,489,5,4.0
614,160.000 ₫,-50%,8,15,3.8,189,4,5.0
615,102.000 ₫,-49%,119,306,4.5,212,1,0.0
616,110.000 ₫,0,29,85,3.5,1638,2,5.0
617,75.000 ₫,0,6,12,4.2,145,1,4.3
618,119.000 ₫,-6%,57,183,3.8,414,2,4.3
619,89.000 ₫,0,8,15,4.3,559,5,2.7
620,78.000 ₫,0,3,6,4.7,802,1,0.0
621,79.000 ₫,-30%,91,400,4.2,55,1,4.3
622,2.300.000 ₫,0,1,1,5.0,2,2,5.0
623,139.000 ₫,-30%,10,33,4.6,1740,4,4.3
624,125.000 ₫,0,3,5,4.0,7,1,3.7
625,167.000 ₫,-53%,13,190,3.9,849,1,4.3
626,109.000 ₫,0,35,66,4.7,11673,4,0.0
627,110.000 ₫,0,19,42,3.3,94,1,3.6
628,160.000 ₫,0,29,247,4.2,134,2,4.4
629,199.000 ₫,-36%,30,11,4.6,2252,0,5.0
630,40.000 ₫,-20%,3,71,4.6,236,1,3.3
631,205.000 ₫,-30%,3,13,4.1,130,1,0.0
632,190.000 ₫,-15%,2,11,4.2,840,5,4.4
633,89.000 ₫,0,14,49,4.6,95,1,5.0
634,97.000 ₫,0,24,105,3.3,27,2,3.8
635,108.000 ₫,0,58,170,4.0,99,1,4.4
636,55.000 ₫,0,2,6,3.9,849,1,4.5
637,64.000 ₫,0,1,2,4.2,5,1,4.0
638,21.000 ₫,0,1,17,3.5,1536,2,5.0
639,79.000 ₫,0,14,50,4.2,173,3,3.8
640,79.000 ₫,-47%,42,166,4.2,57,2,4.5
641,226.100 ₫,-5%,5,15,2.9,504,1,4.4
642,56.000 ₫,0,25,179,4.7,138,1,4.6
643,199.000 ₫,-15%,2,3,4.6,1843,4,5.0
644,135.000 ₫,-20%,3,7,4.1,295,2,4.7
645,180.000 ₫,0,17,42,4.2,74,3,3.9
646,67.000 ₫,0,26,206,4.7,58,1,4.5
647,110.000 ₫,0,7,32,3.9,849,1,4.9
648,99.000 ₫,0,11,33,4.7,2662,5,4.5
649,39.000 ₫,0,5,17,3.0,20,0,3.8
650,115.000 ₫,-12%,1,4,3.9,461,3,3.0
651,265.000 ₫,-18%,4,7,4.7,245,5,4.8
652,140.000 ₫,-15%,18,38,4.6,95,1,4.7
653,99.000 ₫,0,5,8,4.7,2662,5,5.0
654,150.000 ₫,0,40,103,4.8,35,1,4.9
655,93.100 ₫,-5%,3,15,2.9,504,1,3.7
656,219.000 ₫,0,1,1,4.4,273,1,4.0
657,135.000 ₫,0,1,2,4.7,719,5,5.0
658,279.000 ₫,0,1,5,2.9,504,1,4.0
659,149.000 ₫,-47%,242,579,4.4,3584,5,4.6
660,352.080 ₫,-28%,2,7,4.3,10,5,0.0
661,95.000 ₫,0,42,219,3.9,68,1,4.4
662,299.000 ₫,-44%,22,41,4.7,365,3,4.8
663,125.000 ₫,-10%,2,5,4.2,840,5,0.0
664,229.000 ₫,-38%,1,2,4.9,123,2,5.0
665,199.000 ₫,-36%,2,18,4.4,239,4,4.6
666,85.900 ₫,0,5,7,4.6,236,1,0.0
667,189.000 ₫,0,33,109,4.3,1331,3,4.7
668,172.000 ₫,-51%,87,25,4.4,48,4,4.6
669,77.000 ₫,-30%,10,337,4.8,566,2,5.0
670,200.000 ₫,0,1,5,4.1,39,1,4.7
671,65.000 ₫,-13%,4,20,4.6,223,3,5.0
672,349.000 ₫,-30%,4,6,4.4,117,3,5.0
673,99.000 ₫,0,4,10,4.7,2662,5,5.0
674,95.000 ₫,-30%,38,118,4.2,1843,5,4.0
675,73.000 ₫,0,37,271,4.4,273,1,4.5
676,180.000 ₫,-40%,15,38,4.6,1740,4,4.5
677,169.000 ₫,-47%,8,27,4.1,173,0,5.0
678,39.999 ₫,0,2,12,4.6,1843,4,4.9
679,596.000 ₫,0,1,16,4.8,127,1,5.0
680,179.000 ₫,-19%,4,7,4.6,1740,1,4.0
681,117.000 ₫,0,75,217,3.5,54,4,5.0
682,79.000 ₫,-20%,13,24,4.0,130,1,3.6
683,89.000 ₫,-30%,1,8,4.1,626,1,4.7
684,110.000 ₫,0,59,251,3.9,565,1,2.9
685,449.000 ₫,-44%,15,46,4.8,6553,7,4.7
686,38.000 ₫,0,2,9,4.6,7,0,2.5
687,94.700 ₫,0,1,5,4.8,3,1,5.0
688,209.000 ₫,-24%,2,5,4.7,568,1,5.0
689,99.000 ₫,0,1,3,3.9,849,1,4.0
690,189.000 ₫,0,10,15,3.9,77,1,3.6
691,0,0,78,278,4.6,1843,4,4.7
692,253.000 ₫,-15%,14,36,4.5,935,1,4.9
693,149.999 ₫,-6%,22,196,4.6,116,3,4.6
694,114.000 ₫,-26%,1,2,4.0,54,3,1.0
695,199.000 ₫,-50%,1,4,4.2,828,1,5.0
696,65.000 ₫,0,4,39,4.2,134,2,3.8
697,49.000 ₫,0,1,1,4.3,260,1,5.0
698,53.000 ₫,0,3,8,4.4,273,1,4.3
699,215.000 ₫,0,6,9,4.7,20,6,4.3
700,270.000 ₫,-46%,234,596,4.7,11673,2,4.1
701,179.000 ₫,-40%,7,42,4.4,551,4,5.0
702,149.000 ₫,0,51,161,4.2,18,1,4.8
703,199.000 ₫,0,1,2,4.7,99,1,5.0
704,159.000 ₫,0,2,2,3.3,94,1,4.5
705,152.000 ₫,0,10,17,3.8,63,1,3.4
706,87.000 ₫,0,1,2,4.2,9,1,5.0
707,89.000 ₫,0,11,27,4.2,173,3,5.0
708,209.000 ₫,0,2,8,4.2,18,1,4.5
709,74.000 ₫,0,1,5,3.9,182,1,1.0
710,599.000 ₫,0,78,160,4.7,11264,3,4.6
711,125.000 ₫,0,1,8,4.0,7,1,5.0
712,215.000 ₫,-46%,61,140,4.7,11673,4,4.9
713,30.000 ₫,0,14,88,3.5,1536,2,4.2
714,199.000 ₫,-47%,3,10,4.7,952,3,2.3
715,539.100 ₫,-10%,1,1,4.5,587,2,5.0
716,199.000 ₫,0,2,6,4.2,18,1,4.5
717,129.000 ₫,-35%,2,20,3.8,189,4,4.5
718,357.000 ₫,-58%,26,105,4.7,11673,4,4.6
719,199.000 ₫,-20%,3,7,4.1,14,1,5.0
720,97.000 ₫,0,0,1,3.2,39,1,0.0
721,199.000 ₫,-49%,29,68,4.7,952,3,4.8
722,95.000 ₫,-47%,17,47,4.6,1843,4,4.6
723,189.000 ₫,0,1,2,3.9,77,1,3.0
724,449.000 ₫,0,37,92,3.9,71,5,4.3
725,108.000 ₫,0,2,7,4.3,119,1,5.0
726,87.000 ₫,0,62,282,4.6,148,2,4.9
727,699.000 ₫,-36%,1,2,4.7,16179,1,5.0
728,215.000 ₫,0,1,1,4.0,279,2,5.0
729,75.000 ₫,0,9,23,4.7,12,1,5.0
730,167.000 ₫,-30%,169,408,4.2,665,1,4.4
731,44.100 ₫,-59%,24,176,4.7,952,2,4.9
732,109.000 ₫,0,1,4,4.4,489,5,0.0
733,225.000 ₫,-48%,159,399,3.3,147,2,4.0
734,89.000 ₫,0,2,5,4.7,11673,4,4.8
735,156.000 ₫,0,1,5,4.6,2252,1,4.0
736,469.000 ₫,-6%,5,11,4.9,123,2,4.8
737,30.000 ₫,0,7,15,4.4,817,0,5.0
738,97.000 ₫,0,109,352,3.7,143,3,3.6
739,300.000 ₫,-20%,147,617,4.6,3276,2,4.8
740,126.000 ₫,-50%,1,2,4.5,2048,4,0.0
741,185.000 ₫,-20%,1,1,4.0,1,1,4.0
742,179.000 ₫,-35%,64,215,4.7,11673,4,4.8
743,149.000 ₫,0,56,162,4.6,2355,10,4.6
744,56.000 ₫,-19%,6,8,4.7,15,5,5.0
745,312.500 ₫,0,1,1,3.8,11161,1,0.0
746,295.000 ₫,0,3,8,4.4,239,4,3.7
747,298.000 ₫,-21%,22,102,4.6,3276,2,4.6
748,59.000 ₫,0,1,2,4.0,99,1,5.0
749,0,0,193,2,4.7,26,1,2.5
750,189.000 ₫,-49%,2,513,4.7,952,3,5.0
751,468.000 ₫,0,1,3,4.3,24,3,4.5
752,99.000 ₫,0,1,86,4.5,4812,2,4.5
753,99.000 ₫,0,32,1,2.5,49,5,4.5
754,108.000 ₫,-22%,2,3,4.3,530,1,0.0
755,511.000 ₫,-55%,25,45,4.8,238,1,5.0
756,58.000 ₫,-30%,5,10,4.1,130,1,1.0
757,45.000 ₫,-21%,1,1,4.0,279,2,5.0
758,150.000 ₫,0,7,33,3.1,18,3,4.0
759,159.500 ₫,0,1,1,4.0,279,2,5.0
760,169.000 ₫,-30%,7,23,4.1,130,1,4.4
761,99.000 ₫,-37%,120,430,4.7,11673,4,0.0
762,149.000 ₫,0,56,162,4.6,2355,10,4.6
763,20.000 ₫,-20%,27,319,4.0,279,1,4.2
764,239.000 ₫,0,2,4,4.3,56,1,5.0
765,55.000 ₫,0,4,35,3.9,849,1,3.5
766,120.500 ₫,0,1,6,4.4,8,1,4.0
767,127.000 ₫,-42%,96,264,4.6,1740,4,4.4
768,120.000 ₫,0,5,9,4.4,8,1,3.8
769,69.000 ₫,0,1,1,4.4,273,1,4.0
770,58.000 ₫,-30%,5,10,4.1,130,1,1.0
771,99.000 ₫,0,42,155,4.6,28,1,5.0
772,680.000 ₫,0,1,1,2.5,49,1,0.0
773,135.000 ₫,-44%,19,54,4.2,665,1,4.2
774,265.000 ₫,-25%,4,8,4.7,245,5,5.0
775,289.000 ₫,0,1,2,4.8,29,1,5.0
776,79.000 ₫,0,6,15,4.0,99,1,4.8
777,59.000 ₫,0,1,2,3.9,565,1,5.0
778,239.000 ₫,0,4,10,4.3,56,1,5.0
779,110.500 ₫,0,2,4,4.3,74,1,4.5
780,72.000 ₫,0,4,10,4.6,17,1,4.8
781,99.000 ₫,0,8,16,4.7,2662,5,4.9
782,99.000 ₫,0,1,1,4.3,1024,5,0.0
783,95.000 ₫,0,0,2,4.4,26,1,2.0
784,135.000 ₫,-49%,23,56,4.5,443,7,5.0
785,213.300 ₫,-10%,8,77,4.7,74,3,3.3
786,249.000 ₫,0,4,6,4.2,11673,3,4.6
787,159.000 ₫,-58%,12,33,4.7,952,4,0.0
788,85.000 ₫,-20%,1,1,5.0,15,5,0.0
789,392.000 ₫,-37%,30,110,4.3,559,5,3.5
790,105.000 ₫,0,0,0,4.3,1331,3,4.0
791,75.000 ₫,0,29,113,3.9,849,1,0.0
792,164.500 ₫,-50%,6,6,5.0,17,1,5.0
793,164.000 ₫,0,1,1,4.4,24,1,5.0
794,15.000 ₫,0,5,63,3.5,1536,2,2.8
795,372.000 ₫,-47%,12,57,4.7,2662,5,4.8
796,99.000 ₫,0,277,662,4.8,6553,7,0.0
797,180.000 ₫,0,2,3,4.6,95,1,4.5
798,10.000 ₫,-50%,52,561,4.5,1536,2,3.0
799,200.000 ₫,0,2,52,3.5,5222,6,0.0
800,21.000 ₫,0,43,99,4.7,952,3,4.3
801,199.000 ₫,-67%,12,61,4.4,48,4,0.0
802,245.000 ₫,-30%,3,4,4.1,260,1,4.6
803,49.000 ₫,0,1,7,4.3,566,2,5.0
804,160.000 ₫,0,1,3,3.6,1,1,5.0
805,65.000 ₫,0,1,2,4.3,58,1,5.0
806,399.000 ₫,0,21,39,4.4,135,1,4.4
807,159.000 ₫,-36%,93,328,4.2,665,1,4.3
808,115.000 ₫,0,0,4,4.6,148,2,0.0
809,118.000 ₫,-41%,6,14,3.8,189,4,4.5
810,162.000 ₫,-32%,183,561,4.5,5222,7,4.5
811,129.000 ₫,-46%,30,121,4.5,335,1,4.7
812,199.000 ₫,-62%,5,18,4.7,952,3,4.8
813,55.000 ₫,0,0,0,3.6,23,2,0.0
814,117.000 ₫,0,1,1,4.6,33,1,5.0
815,121.000 ₫,0,54,148,3.9,849,1,3.7
816,139.000 ₫,0,25,70,4.4,114,1,4.4
817,1.250.000 ₫,0,1,2,4.4,8,2,0.0
818,110.000 ₫,0,2,5,4.5,265,1,5.0
819,139.000 ₫,0,34,176,4.7,2662,5,4.8
820,220.500 ₫,-37%,4,15,4.6,1740,4,4.8
821,419.000 ₫,0,1,2,4.7,2662,5,5.0
822,99.000 ₫,-26%,1,2,4.8,127,4,0.0
823,124.500 ₫,-50%,23,140,4.1,77,1,5.0
824,199.000 ₫,-49%,8,21,4.7,952,3,4.9
825,69.000 ₫,0,1,1,4.6,60,1,5.0
826,145.200 ₫,-34%,39,167,4.2,665,1,4.6
827,124.200 ₫,0,74,194,3.3,147,2,4.0
828,1.650.000 ₫,0,8,22,4.5,162,2,4.5
829,32.000 ₫,0,0,11,4.3,3584,1,0.0
830,1.157.000 ₫,-11%,1,1,4.8,610,5,5.0
831,270.000 ₫,0,2,4,4.7,99,1,4.5
832,119.000 ₫,-25%,5,32,3.8,189,4,2.8
833,364.800 ₫,-5%,1,1,2.9,504,1,4.0
834,99.000 ₫,0,185,687,3.9,565,9,4.0
835,999.000 ₫,-47%,1,1,4.8,4,1,3.9
836,156.000 ₫,-22%,1,6,4.6,2252,1,5.0
837,62.000 ₫,-30%,17,54,4.1,93,2,4.6
838,779.000 ₫,0,5,10,4.3,157,5,4.2
839,189.000 ₫,-60%,12,51,4.5,620,2,4.6
840,48.839 ₫,-5%,1,1,4.8,9,12,5.0
841,99.000 ₫,0,16,62,4.1,2,1,4.1
842,247.990 ₫,-26%,2,3,4.5,308,2,4.5
843,520.000 ₫,0,14,38,4.5,278,1,4.6
844,69.000 ₫,0,80,201,4.4,618,1,4.4
845,99.000 ₫,0,1,4,4.7,2662,5,0.0
846,79.000 ₫,-20%,1,1,3.1,22,2,1.0
847,76.630 ₫,-44%,15,45,4.5,5222,7,4.5
848,94.000 ₫,-25%,18,65,3.8,414,2,3.5
849,119.000 ₫,-40%,7,45,4.3,1331,3,4.6
850,97.000 ₫,0,49,147,4.9,76,1,4.8
851,158.000 ₫,0,14,41,4.4,1228,1,4.7
852,449.000 ₫,0,32,74,4.4,85,2,4.5
853,190.000 ₫,0,2,4,4.6,78,2,4.5
854,159.000 ₫,-27%,5,16,4.6,1740,4,4.2
855,130.000 ₫,-10%,12,37,4.1,40,1,4.1
856,85.000 ₫,0,16,174,3.9,849,1,4.5
857,129.000 ₫,-10%,4,22,4.5,66,1,3.8
858,121.000 ₫,-7%,3,8,4.1,251,4,3.3
859,181.000 ₫,0,1,6,4.4,284,2,1.0
860,124.000 ₫,0,6,12,3.9,849,1,4.3
861,269.000 ₫,0,2,6,4.2,18,1,4.5
862,55.000 ₫,-30%,20,68,4.1,130,1,4.3
863,253.500 ₫,0,39,91,4.3,17,1,4.2
864,268.000 ₫,-7%,5,9,4.4,211,5,4.8
865,126.650 ₫,-35%,13,42,4.1,68,2,3.9
866,187.000 ₫,0,9,25,4.4,15,2,4.3
867,409.000 ₫,0,1,1,4.6,2252,1,4.0
868,78.000 ₫,-24%,11,26,4.0,83,1,0.0
869,139.000 ₫,-30%,17,47,4.3,139,5,5.0
870,199.000 ₫,-20%,1,16,4.5,2048,4,0.0
871,180.500 ₫,-45%,33,107,4.7,11673,4,4.6
872,119.000 ₫,-29%,53,249,4.4,284,2,4.4
873,62.000 ₫,0,0,0,3.9,16,1,0.0
874,99.000 ₫,-24%,36,183,4.1,68,2,4.3
875,130.000 ₫,0,1,1,4.5,265,1,0.0
876,150.000 ₫,-15%,2,6,4.6,95,1,3.0
877,110.000 ₫,0,2,5,3.5,212,1,3.0
878,68.000 ₫,0,3,17,4.3,1843,2,4.3
879,494.000 ₫,-29%,2,3,4.7,2867,3,5.0
880,268.000 ₫,-7%,8,83,4.6,2252,5,0.0
881,157.000 ₫,-47%,22,72,4.7,11673,4,4.7
882,68.000 ₫,0,3,17,4.3,1843,2,4.3
883,309.000 ₫,0,10,77,4.5,335,5,4.9
884,255.000 ₫,0,48,98,4.7,2662,1,0.0
885,217.000 ₫,-27%,10,62,4.7,847,2,4.7
886,450.000 ₫,0,7,32,4.1,25,1,0.0
887,94.050 ₫,-5%,0,0,5.0,4,5,0.0
888,130.000 ₫,-20%,35,133,4.1,295,2,4.5
889,49.000 ₫,-21%,1,3,3.6,75,3,5.0
890,199.000 ₫,-62%,14,54,4.7,952,3,5.0
891,93.000 ₫,0,4,8,4.3,1331,3,0.0
892,139.000 ₫,-56%,42,130,4.7,952,3,4.9
893,39.000 ₫,0,2,26,5.0,4,0,5.0
894,256.000 ₫,-11%,4,12,4.6,2252,1,4.8
895,450.000 ₫,0,1,7,4.5,40,1,4.0
896,95.000 ₫,-42%,4,18,4.7,802,1,0.0
897,13.200 ₫,0,0,0,0.0,10,0,0.0
898,200.000 ₫,0,11,23,4.1,21,1,4.5
899,71.100 ₫,0,13,71,4.2,134,2,4.6
900,78.000 ₫,0,1,5,4.7,80,1,4.0
901,264.000 ₫,0,1,1,4.6,17,1,5.0
902,160.000 ₫,0,7,12,4.4,24,1,4.9
903,219.000 ₫,-42%,1,1,4.6,1843,4,5.0
904,279.000 ₫,0,12,21,4.8,29,1,5.0
905,105.000 ₫,-41%,37,128,3.8,189,4,4.3
906,167.400 ₫,-40%,1,1,4.6,464,4,5.0
907,52.000 ₫,-42%,279,789,4.5,5222,7,4.9
908,185.000 ₫,-35%,9,38,4.6,1740,4,4.4
